sexo,posse_de_veiculo,posse_de_imovel,qtd_filhos,tipo_renda,educacao,estado_civil,tipo_residencia,idade,tempo_emprego,qt_pessoas_residencia,renda
F,False,True,0,Empresário,Secundário,Solteiro,Casa,54,2.5342465753424657,1.0,6616.47
M,True,True,1,Assalariado,Superior completo,Casado,Casa,27,4.873972602739726,3.0,3439.57
M,False,False,0,Assalariado,Secundário,Casado,Casa,33,5.498630136986302,2.0,3815.27
F,False,True,0,Assalariado,Superior completo,Casado,Casa,37,15.035616438356165,2.0,2725.26
M,False,True,0,Assalariado,Secundário,Casado,Casa,43,2.4356164383561643,2.0,6271.46
M,False,True,0,Assalariado,Secundário,Casado,Casa,59,8.219178082191782,2.0,7819.78
F,False,True,1,Empresário,Superior incompleto,Casado,Casa,28,7.167123287671232,3.0,4192.01
M,True,False,1,Assalariado,Superior completo,Casado,Aluguel,29,0.5561643835616439,3.0,2293.6
M,True,False,1,Assalariado,Superior completo,Casado,Casa,28,3.2438356164383566,3.0,1126.76
F,False,True,0,Assalariado,Secundário,Separado,Casa,59,21.50958904109589,1.0,6282.11
M,False,True,1,Assalariado,Secundário,Casado,Casa,37,1.7534246575342465,3.0,5847.17
F,False,True,0,Assalariado,Secundário,Casado,Governamental,56,10.082191780821915,2.0,1854.26
F,False,True,0,Pensionista,Secundário,União,Casa,58,,2.0,608.51
F,True,False,0,Assalariado,Superior completo,Casado,Comunitário,35,6.263013698630138,2.0,2425.68
F,False,True,1,Assalariado,Secundário,Viúvo,Casa,38,8.136986301369863,2.0,5886.25
F,False,True,0,Assalariado,Superior completo,Casado,Casa,38,8.684931506849315,2.0,1401.95
F,False,True,0,Empresário,Secundário,Casado,Casa,50,9.887671232876713,2.0,9194.41
F,False,True,2,Assalariado,Secundário,Casado,Casa,42,1.9616438356164383,4.0,2033.99
F,False,True,0,Assalariado,Superior completo,Casado,Casa,48,13.895890410958906,2.0,16235.84
M,False,True,0,Empresário,Secundário,Casado,Casa,34,11.065753424657538,2.0,6368.63
F,True,False,2,Assalariado,Superior completo,Casado,Casa,36,1.868493150684932,4.0,3530.73
M,True,True,0,Assalariado,Secundário,Casado,Casa,42,1.5506849315068494,2.0,1719.55
F,False,True,0,Empresário,Secundário,Casado,Casa,47,11.03835616438356,2.0,1704.06
F,False,True,0,Assalariado,Superior completo,Casado,Casa,33,2.8849315068493158,2.0,5447.07
F,False,True,0,Assalariado,Secundário,Separado,Casa,53,6.210958904109589,1.0,2722.92
M,True,False,1,Assalariado,Secundário,Casado,Com os pais,32,9.967123287671232,3.0,2367.4
F,True,True,0,Assalariado,Superior completo,Casado,Casa,50,4.986301369863013,2.0,2965.35
F,False,True,0,Pensionista,Secundário,Casado,Casa,59,,2.0,623.46
F,True,True,1,Empresário,Superior completo,Solteiro,Casa,27,6.791780821917808,2.0,6982.66
M,True,False,1,Empresário,Secundário,Casado,Casa,32,1.5972602739726027,3.0,6024.82
F,False,False,0,Empresário,Superior completo,Casado,Casa,40,5.490410958904111,2.0,5278.92
M,True,True,0,Empresário,Secundário,Casado,Casa,27,5.684931506849315,2.0,4539.28
F,False,True,2,Assalariado,Superior completo,Casado,Casa,35,5.693150684931508,4.0,6539.57
F,False,False,0,Empresário,Secundário,União,Casa,51,29.473972602739725,2.0,3933.54
M,True,False,0,Empresário,Superior completo,Separado,Casa,26,5.049315068493152,1.0,18816.08
M,True,True,0,Assalariado,Superior completo,União,Casa,34,13.687671232876712,2.0,4282.8
F,False,True,0,Pensionista,Secundário,Separado,Casa,57,,1.0,2758.4
M,True,True,0,Assalariado,Superior completo,Casado,Casa,47,4.4301369863013695,2.0,5333.07
F,True,False,0,Pensionista,Secundário,Casado,Casa,62,,2.0,1156.9
F,False,True,0,Assalariado,Superior completo,Solteiro,Casa,45,25.97808219178082,1.0,2442.23
M,True,True,0,Empresário,Superior incompleto,Casado,Com os pais,27,1.1232876712328768,2.0,5027.39
F,False,True,0,Assalariado,Superior incompleto,Casado,Casa,33,0.6109589041095891,2.0,818.51
M,True,True,0,Assalariado,Superior completo,Casado,Casa,59,1.695890410958904,2.0,6734.46
M,False,True,1,Assalariado,Superior completo,Casado,Com os pais,42,4.531506849315068,3.0,2012.91
F,True,True,1,Assalariado,Superior completo,Casado,Casa,31,4.515068493150685,3.0,4826.24
F,False,True,0,Assalariado,Secundário,Casado,Casa,40,4.964383561643834,2.0,1240.56
F,False,True,0,Assalariado,Superior completo,Casado,Casa,27,1.2602739726027397,2.0,319.78
F,True,True,0,Pensionista,Superior completo,Casado,Casa,54,,2.0,814.93
F,True,False,0,Assalariado,Secundário,Casado,Casa,30,1.991780821917808,2.0,2590.37
F,False,True,0,Pensionista,Secundário,Solteiro,Casa,62,,1.0,1036.21
F,False,True,1,Assalariado,Superior completo,União,Casa,37,5.156164383561643,3.0,1648.69
F,False,False,0,Empresário,Superior completo,Casado,Casa,30,7.432876712328768,2.0,5459.5
M,False,True,0,Empresário,Secundário,Casado,Casa,47,21.22465753424657,2.0,15004.95
M,True,True,2,Assalariado,Superior completo,Casado,Casa,36,6.786301369863014,4.0,3361.95
F,False,False,0,Pensionista,Secundário,Casado,Casa,59,,2.0,3750.46
F,False,True,1,Empresário,Superior completo,Casado,Casa,45,6.090410958904108,3.0,1832.54
F,False,False,1,Empresário,Secundário,Casado,Casa,38,2.180821917808219,3.0,2534.59
F,False,False,1,Servidor público,Superior completo,Casado,Com os pais,32,6.347945205479452,3.0,3476.44
F,False,True,0,Assalariado,Superior completo,Casado,Casa,33,12.2,2.0,4066.77
M,True,True,0,Assalariado,Secundário,Solteiro,Casa,39,5.706849315068491,1.0,4834.43
F,False,True,0,Pensionista,Secundário,Casado,Casa,60,,2.0,4277.58
F,True,True,1,Assalariado,Superior completo,Solteiro,Casa,35,6.383561643835616,2.0,1512.98
F,True,False,0,Servidor público,Superior completo,Casado,Casa,50,0.2958904109589041,2.0,1455.73
F,False,False,0,Assalariado,Secundário,Casado,Casa,38,3.5780821917808217,2.0,1693.27
F,True,False,0,Assalariado,Superior completo,Viúvo,Casa,39,3.684931506849315,1.0,3460.6
M,True,True,4,Assalariado,Superior completo,Casado,Casa,31,4.750684931506848,6.0,14517.97
F,False,True,1,Servidor público,Secundário,Solteiro,Casa,34,3.6986301369863015,2.0,1120.3
F,True,True,0,Empresário,Secundário,Casado,Casa,54,5.93972602739726,2.0,4700.39
F,False,True,0,Assalariado,Secundário,Solteiro,Casa,50,13.550684931506847,1.0,2559.18
M,True,False,0,Assalariado,Superior completo,Casado,Casa,42,1.6739726027397257,2.0,3182.35
F,False,False,0,Assalariado,Secundário,Separado,Casa,45,7.520547945205481,1.0,2581.5
F,False,True,1,Assalariado,Secundário,Casado,Casa,36,3.5753424657534247,3.0,2565.68
F,False,True,0,Assalariado,Superior completo,Casado,Casa,52,11.854794520547946,2.0,1405.09
F,True,True,0,Assalariado,Secundário,Casado,Casa,49,4.7972602739726025,2.0,2454.58
F,True,False,2,Assalariado,Superior completo,Casado,Casa,34,8.747945205479452,4.0,3238.51
F,False,True,0,Assalariado,Secundário,Casado,Casa,40,16.416438356164385,2.0,5045.4
F,False,True,0,Servidor público,Superior completo,Casado,Casa,48,10.421917808219176,2.0,1695.07
F,False,False,0,Empresário,Secundário,União,Casa,41,3.7178082191780817,2.0,2444.57
F,False,False,0,Empresário,Secundário,Casado,Casa,41,4.016438356164383,2.0,4750.15
F,False,True,0,Empresário,Secundário,Separado,Casa,54,10.687671232876712,1.0,7963.74
F,False,False,1,Assalariado,Superior completo,União,Casa,34,1.356164383561644,3.0,732.98
F,False,True,0,Assalariado,Secundário,Casado,Casa,46,1.5424657534246575,2.0,4170.68
M,False,False,0,Servidor público,Secundário,Solteiro,Casa,25,5.802739726027397,1.0,1459.97
F,False,True,1,Empresário,Secundário,Casado,Casa,49,11.284931506849317,3.0,931.72
F,True,True,0,Empresário,Superior completo,Solteiro,Casa,43,3.1178082191780816,1.0,2541.06
F,False,True,0,Assalariado,Superior completo,Casado,Casa,60,1.8794520547945208,2.0,1130.68
M,True,True,0,Empresário,Secundário,Casado,Casa,33,3.1260273972602737,2.0,5159.12
M,True,True,1,Assalariado,Secundário,União,Casa,39,8.884931506849314,3.0,2594.67
F,False,True,2,Assalariado,Superior completo,Casado,Casa,38,16.301369863013694,4.0,4519.32
F,False,True,0,Pensionista,Secundário,Casado,Casa,60,,2.0,941.1
F,False,False,0,Assalariado,Secundário,Casado,Com os pais,27,1.6219178082191783,2.0,2794.1
F,True,True,0,Empresário,Secundário,Casado,Casa,37,2.9342465753424656,2.0,1299.87
F,False,True,0,Empresário,Superior completo,Casado,Casa,41,19.45205479452055,2.0,9979.33
F,False,True,0,Pensionista,Secundário,Casado,Casa,65,,2.0,935.06
F,True,True,1,Assalariado,Secundário,Casado,Casa,44,5.778082191780823,3.0,4855.44
F,True,True,0,Pensionista,Superior completo,Casado,Casa,59,,2.0,2060.57
M,False,False,1,Assalariado,Secundário,Solteiro,Casa,46,18.035616438356165,2.0,29825.62
F,False,False,0,Pensionista,Secundário,Solteiro,Casa,61,,1.0,1146.08
F,False,True,0,Pensionista,Secundário,Casado,Casa,53,,2.0,13833.27
F,False,True,0,Empresário,Superior incompleto,Casado,Casa,38,9.473972602739726,2.0,1501.82
F,False,True,0,Pensionista,Superior completo,Casado,Casa,58,,2.0,18070.22
F,False,False,0,Assalariado,Secundário,Casado,Casa,53,7.947945205479453,2.0,4448.09
M,True,True,0,Servidor público,Superior completo,União,Casa,32,4.791780821917809,2.0,12721.58
F,True,False,0,Assalariado,Superior completo,Casado,Casa,28,9.46027397260274,2.0,3084.33
M,False,True,0,Assalariado,Superior completo,Casado,Casa,43,20.11232876712329,2.0,13070.17
M,True,False,0,Assalariado,Superior completo,Solteiro,Governamental,33,4.293150684931507,1.0,3022.49
F,True,False,0,Assalariado,Secundário,Casado,Governamental,47,2.6794520547945204,2.0,2923.9
M,False,True,0,Empresário,Superior completo,Solteiro,Casa,25,3.3342465753424664,1.0,6373.53
M,True,True,0,Empresário,Secundário,Casado,Casa,52,9.882191780821918,2.0,15437.06
M,True,True,1,Assalariado,Superior completo,Casado,Casa,47,1.2547945205479452,3.0,3033.68
M,False,True,0,Assalariado,Secundário,Solteiro,Casa,36,2.671232876712329,1.0,2954.03
F,False,True,0,Pensionista,Superior incompleto,Viúvo,Casa,66,,1.0,1466.61
M,True,True,1,Servidor público,Superior completo,Casado,Casa,32,10.764383561643836,3.0,4716.99
F,False,True,1,Empresário,Secundário,Solteiro,Casa,39,9.178082191780822,2.0,4838.26
F,True,True,0,Pensionista,Superior completo,Separado,Casa,59,,1.0,2778.53
M,True,True,0,Assalariado,Secundário,Casado,Casa,42,9.252054794520548,2.0,12365.22
F,False,False,0,Assalariado,Superior completo,Casado,Casa,53,3.4301369863013704,2.0,1821.45
F,False,True,0,Assalariado,Secundário,Solteiro,Casa,47,5.846575342465752,1.0,3478.28
F,False,False,1,Assalariado,Superior completo,Casado,Com os pais,28,4.005479452054795,3.0,2191.9
F,False,True,0,Assalariado,Secundário,Solteiro,Casa,48,27.61369863013699,1.0,22501.1
F,True,True,1,Empresário,Secundário,Casado,Casa,29,4.057534246575343,3.0,3409.37
F,True,True,2,Assalariado,Secundário,Casado,Casa,34,7.526027397260274,4.0,3030.17
F,False,False,0,Assalariado,Secundário,Viúvo,Comunitário,54,1.6,1.0,751.58
M,True,True,2,Assalariado,Superior completo,Casado,Casa,53,3.3698630136986303,4.0,9787.3
F,True,False,0,Assalariado,Superior completo,Casado,Casa,41,15.04109589041096,2.0,581.18
F,False,True,0,Assalariado,Superior completo,Casado,Casa,33,4.964383561643834,2.0,5120.39
F,False,True,0,Assalariado,Secundário,Casado,Casa,46,1.5424657534246575,2.0,4170.68
F,True,True,0,Empresário,Superior completo,Casado,Casa,54,15.558904109589042,2.0,1321.44
M,False,True,2,Empresário,Secundário,Casado,Casa,36,1.5534246575342463,4.0,5014.08
F,True,True,1,Servidor público,Secundário,Casado,Governamental,32,8.139726027397263,3.0,2067.89
F,False,False,0,Pensionista,Superior completo,Casado,Casa,59,,2.0,1598.61
F,False,True,0,Servidor público,Superior completo,Separado,Casa,46,4.635616438356164,1.0,20755.71
F,True,False,1,Empresário,Superior completo,Casado,Casa,30,5.657534246575342,3.0,2880.58
F,False,False,1,Servidor público,Superior completo,Casado,Casa,38,6.849315068493151,3.0,4496.93
F,False,False,2,Assalariado,Superior incompleto,Casado,Com os pais,36,8.186301369863013,4.0,3479.89
M,False,False,0,Assalariado,Superior completo,Casado,Casa,50,19.967123287671228,2.0,17216.73
F,True,False,0,Pensionista,Secundário,Casado,Casa,57,,2.0,457.43
M,False,False,0,Assalariado,Superior completo,Casado,Casa,28,3.4493150684931506,2.0,3582.35
F,True,True,0,Assalariado,Superior completo,Casado,Casa,48,4.69041095890411,2.0,4578.57
F,True,True,0,Assalariado,Secundário,Casado,Casa,32,5.8794520547945215,2.0,4751.72
M,True,False,0,Empresário,Superior completo,Casado,Casa,49,14.273972602739724,2.0,5525.22
M,True,True,1,Empresário,Secundário,Casado,Casa,46,5.4301369863013695,3.0,2397.59
F,True,False,0,Assalariado,Superior completo,Casado,Casa,52,9.668493150684933,2.0,5049.23
M,True,False,3,Assalariado,Superior completo,Casado,Casa,27,9.52054794520548,5.0,16743.7
M,True,True,0,Assalariado,Superior completo,Casado,Casa,42,9.142465753424656,2.0,27890.57
M,True,False,0,Assalariado,Superior completo,Casado,Casa,56,30.63835616438357,2.0,44048.77
F,False,True,0,Empresário,Superior completo,Separado,Aluguel,46,3.690410958904109,1.0,1548.24
M,False,False,0,Assalariado,Secundário,Casado,Casa,30,4.4602739726027405,2.0,2977.7
F,False,False,0,Assalariado,Secundário,Solteiro,Governamental,28,2.180821917808219,1.0,6610.16
M,True,True,0,Assalariado,Secundário,Casado,Casa,60,4.441095890410959,2.0,5695.69
F,False,True,1,Empresário,Superior completo,União,Casa,38,8.473972602739726,3.0,2158.94
F,False,True,0,Servidor público,Superior completo,Casado,Casa,51,23.756164383561643,2.0,26767.36
F,False,False,3,Assalariado,Superior incompleto,Casado,Governamental,42,6.767123287671232,5.0,3823.51
M,False,False,0,Assalariado,Secundário,União,Casa,34,14.095890410958903,2.0,8158.7
F,True,False,0,Empresário,Superior completo,Casado,Casa,40,1.3643835616438356,2.0,1553.14
F,False,True,0,Assalariado,Secundário,Separado,Casa,53,5.764383561643837,1.0,5135.91
F,False,True,0,Pensionista,Secundário,Casado,Casa,61,,2.0,1758.56
F,True,False,1,Empresário,Superior completo,Solteiro,Casa,35,8.46027397260274,2.0,2169.55
M,True,True,2,Assalariado,Secundário,Casado,Casa,41,1.8465753424657527,4.0,12962.14
F,True,True,2,Empresário,Superior completo,Casado,Casa,38,9.926027397260274,4.0,4417.04
F,False,False,1,Assalariado,Superior completo,Casado,Governamental,42,3.263013698630137,3.0,1448.59
F,True,False,0,Empresário,Secundário,Casado,Casa,38,1.3698630136986298,2.0,5274.97
F,True,True,1,Assalariado,Superior completo,Casado,Casa,31,6.780821917808219,3.0,3402.57
M,False,False,0,Assalariado,Secundário,Casado,Casa,59,14.794520547945206,2.0,24708.5
F,False,False,0,Empresário,Secundário,União,Com os pais,37,3.378082191780821,2.0,1005.1
M,False,True,0,Empresário,Superior completo,Solteiro,Casa,22,0.7863013698630137,1.0,2808.45
F,False,True,0,Assalariado,Secundário,Solteiro,Casa,63,8.772602739726027,1.0,3588.12
F,True,True,2,Assalariado,Superior completo,Casado,Casa,39,5.219178082191782,4.0,738.4
M,True,True,1,Empresário,Secundário,Casado,Governamental,31,6.9095890410958924,3.0,6983.44
M,True,False,0,Empresário,Secundário,Casado,Casa,54,2.0356164383561643,2.0,5450.71
M,True,True,2,Assalariado,Secundário,Casado,Casa,32,1.610958904109589,4.0,3845.13
F,False,True,0,Empresário,Superior completo,Solteiro,Casa,27,1.3232876712328767,1.0,1333.25
F,True,True,2,Empresário,Superior completo,Casado,Casa,43,1.578082191780822,4.0,4029.56
F,False,True,1,Assalariado,Secundário,Casado,Casa,44,10.12054794520548,3.0,2654.09
M,False,False,0,Empresário,Secundário,União,Casa,32,0.8082191780821918,2.0,2449.39
F,False,False,1,Assalariado,Secundário,Separado,Casa,45,2.7150684931506848,2.0,629.84
F,False,False,1,Assalariado,Superior completo,Casado,Casa,36,2.432876712328768,3.0,1239.18
M,True,False,1,Empresário,Secundário,Casado,Casa,40,8.071232876712331,3.0,3065.94
M,True,False,2,Assalariado,Superior completo,Casado,Casa,49,3.016438356164384,4.0,2939.34
F,True,True,0,Pensionista,Superior completo,Casado,Casa,54,,2.0,4299.24
F,False,True,0,Pensionista,Superior completo,Casado,Casa,61,,2.0,4805.94
F,False,True,1,Assalariado,Secundário,União,Casa,37,9.389041095890413,3.0,5049.89
F,True,True,0,Assalariado,Primário,Casado,Com os pais,32,0.7808219178082192,2.0,675.19
M,True,True,0,Assalariado,Superior completo,Casado,Casa,40,5.35068493150685,2.0,22872.22
M,True,True,2,Assalariado,Superior completo,Casado,Casa,36,6.786301369863014,4.0,19460.95
F,False,True,0,Assalariado,Secundário,Casado,Casa,52,3.3369863013698637,2.0,1900.33
F,False,True,0,Assalariado,Superior completo,Casado,Casa,51,12.704109589041094,2.0,3252.57
M,False,True,0,Assalariado,Superior incompleto,Casado,Casa,37,1.2410958904109588,2.0,2800.26
M,True,False,0,Assalariado,Secundário,Casado,Casa,41,12.197260273972606,2.0,10246.79
F,True,True,1,Assalariado,Secundário,Casado,Casa,38,8.89315068493151,3.0,4213.26
M,False,True,2,Assalariado,Secundário,Casado,Casa,31,12.61917808219178,4.0,7384.58
F,True,True,0,Assalariado,Secundário,Solteiro,Casa,30,12.915068493150685,1.0,1235.14
F,True,False,0,Assalariado,Secundário,Casado,Casa,52,18.523287671232875,2.0,2403.8
F,True,True,1,Assalariado,Superior incompleto,União,Casa,35,7.542465753424658,3.0,1980.53
F,False,True,0,Pensionista,Superior completo,Casado,Governamental,59,,2.0,1141.42
F,False,True,0,Pensionista,Secundário,Casado,Casa,61,,2.0,5664.87
F,False,True,0,Assalariado,Secundário,Casado,Casa,54,8.627397260273973,2.0,6581.12
F,False,True,0,Assalariado,Secundário,Casado,Casa,42,4.72876712328767,2.0,960.7
F,False,True,2,Empresário,Secundário,Casado,Casa,29,6.156164383561643,4.0,1140.43
M,False,True,0,Assalariado,Superior incompleto,Casado,Casa,31,9.161643835616438,2.0,3054.77
F,True,False,0,Assalariado,Superior completo,Casado,Casa,40,4.520547945205481,2.0,5026.37
F,True,True,0,Assalariado,Primário,Casado,Com os pais,32,0.7808219178082192,2.0,3945.31
F,True,True,0,Empresário,Superior completo,Casado,Casa,27,4.676712328767123,2.0,9607.54
M,True,False,0,Assalariado,Secundário,Casado,Casa,27,2.2849315068493152,2.0,2081.38
F,True,True,0,Servidor público,Superior completo,Casado,Casa,40,10.136986301369864,2.0,1037.89
F,False,True,1,Assalariado,Secundário,Casado,Casa,31,5.715068493150685,3.0,5555.98
F,True,True,0,Empresário,Secundário,Casado,Casa,33,4.008219178082192,2.0,5540.95
F,False,True,0,Pensionista,Secundário,Solteiro,Casa,60,,1.0,222.87
F,False,True,0,Empresário,Superior completo,Casado,Casa,34,5.63013698630137,2.0,1996.06
F,False,False,1,Servidor público,Superior completo,Casado,Com os pais,32,6.347945205479452,3.0,3476.44
F,False,True,0,Empresário,Superior completo,Casado,Governamental,51,2.997260273972602,2.0,2025.77
F,False,False,0,Assalariado,Secundário,União,Casa,52,29.64657534246575,2.0,3422.82
